ID,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,Georeliability,LocationType,SurveyYear,Period,Method_0,Method_1,Method_2,Examined,Positive,Prevalence,Source,Funding,Composite_IU_ID,elevation,dist_water,MEANndvi,Sdndvi,MAXndvi,MINndvi
847,Cameroon,7,CM,CMR,NORD OUEST,824,NDU,7553,NDU,7553,Sinnah,10.9,6.41666667,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,133,33,0.248120301,APOC,APOC,ACMR0082407553,1.33,34.7680015563965,0.627836660558598,0.151951503032743,0.831831473701666,0.33447653102494
620,Cameroon,7,CM,CMR,EST,820,BERTOUA,7461,BERTOUA,7461,NDOUMBE,13.9,4.95,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,46,18,0.391304348,APOC,APOC,ACMR0082007461,0.765,40.4179992675781,0.687554866218246,0.112001609749209,0.850079896526936,0.389340660279099
870,Cameroon,7,CM,CMR,NORD OUEST,824,NWA,7556,NWA,7556,Sabon Gari,11.16777778,6.40138889,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,108,20,0.185185185,APOC,APOC,ACMR0082407556,0.749,16.6359996795654,0.636853799249685,0.162409616916535,0.813308938875597,0.308255204588868
463,Cameroon,7,CM,CMR,CENTRE,819,MBALMAYO,7442,MBALMAYO,7442,Akomnyada,11.55565,3.55113,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,51,0.6375,APOC,APOC,ACMR0081907442,0.694,1.6690000295639,0.757057260691158,0.069759096997582,0.875401663878545,0.546868873216686
795,Cameroon,7,CM,CMR,NORD OUEST,824,BALI,7544,BALI,7544,Ngalla/Eka,9.92333333,6.00055556,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,104,29,0.278846154,APOC,APOC,ACMR0082407544,1.623,25.2099990844727,0.666938879875362,0.106901757977165,0.812263946005271,0.448263599047646
486,Cameroon,7,CM,CMR,CENTRE,819,MONATELE,7446,MONATELE,7446,Nkolngal,11.17121,4.22579,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,38,0.475,APOC,APOC,ACMR0081907446,0.425,3.86500000953674,0.712597281904445,0.095047349613258,0.86695128503838,0.405781666433414
1028,Cameroon,7,CM,CMR,SUD,826,MEYOMESSALA,7586,MEYOMESSALA,7586,Nyabizou/Bissombo,12.44105,3.35355,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,83,60,0.722891566,APOC,APOC,ACMR0082607586,0.669,11.2790002822876,0.768043113083068,0.071705546863248,0.908643168113658,0.598180232664902
841,Cameroon,7,CM,CMR,NORD OUEST,824,NDU,7553,NDU,7553,Adere,10.88333333,6.71666667,1,Village,2003,2001 - 2005,Mapping,RAPLOA,Questionnaire,93,55,0.591397849,APOC,APOC,ACMR0082407553,0.574,5.1729998588562,0.680878745750207,0.141740744893299,0.852607438164854,0.398409362449308
758,Cameroon,7,CM,CMR,LITTORAL,822,NKONDJOCK,7522,NKONDJOCK,7522,Ebone,10.07138889,4.97388889,1,Village,2005,2001 - 2005,Mapping,RAPLOA,Questionnaire,68,17,0.25,APOC,APOC,ACMR0082207522,0.456,4.34700012207031,0.747553541799538,0.078573685747367,0.864966410655083,0.53674458272837
1002,Cameroon,7,CM,CMR,SUD,826,KRIBI,7584,KRIBI,7584,MPALLA,9.95744,3.0125,1,Village,2009,2006 - 2010,Mapping,RAPLOA,Questionnaire,78,56,0.717948718,APOC,APOC,ACMR0082607584,0.012,0.499000012874603,0.73599325886566,0.087179207234508,0.888199556599801,0.426546346173751
632,Cameroon,7,CM,CMR,EST,820,BETARE OYA,7462,BETARE OYA,7462,GAROUA YAKA,14,5.13333333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,50,18,0.36,APOC,APOC,ACMR0082007462,0.828,30.8400001525879,0.669213183350734,0.129874047339946,0.853898575154741,0.381830225284795
1075,Cameroon,7,CM,CMR,SUD,826,SANGMELIMA,7589,SANGMELIMA,7589,Mezesse,12.1478,2.96583333,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,100,47,0.47,APOC,APOC,ACMR0082607589,0.681,18.3169994354248,0.761020222615598,0.069406290812396,0.904808370887554,0.576384894260254
616,Cameroon,7,CM,CMR,EST,820,BERTOUA,7461,BERTOUA,7461,GOYOUM,13.38055556,5.20694444,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,80,35,0.4375,APOC,APOC,ACMR0082007461,0.644,0.739000022411346,0.751554093002301,0.062316237069248,0.851978534495489,0.537158157817625
646,Cameroon,7,CM,CMR,EST,820,GAROUA BOULAI,7464,GAROUA BOULAI,7464,OUADEN,14.41666667,5.55,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,71,40,0.563380282,APOC,APOC,ACMR0082007464,0.922,36.5919990539551,0.676200096576715,0.106771137987593,0.815515091091712,0.444776570942268
589,Cameroon,7,CM,CMR,EST,820,ABONG MBANG,7459,ABONG MBANG,7459,MELENE,13.8,3.15,1,Village,2004,2001 - 2005,Mapping,RAPLOA,Questionnaire,59,45,0.762711864,APOC,APOC,ACMR0082007459,0.62,21.943000793457,0.765835104500562,0.062805086740246,0.885341026350401,0.555283575266105
456,Cameroon,7,CM,CMR,CENTRE,819,ESSE,7440,ESSE,7440,Elon,11.60933,4.23975,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,54,0.675,APOC,APOC,ACMR0081907440,0.508,12.0349998474121,0.65913363847063,0.122211575903221,0.828998369655619,0.372943254209568
1124,Cameroon,7,CM,CMR,SUD,826,ZOETELE,7590,ZOETELE,7590,Nkolya II,11.78906,3.40788,1,Village,2010,2006 - 2010,Mapping,RAPLOA,Questionnaire,80,66,0.825,APOC,APOC,ACMR0082607590,0.699,13.6440000534058,0.760076713460639,0.070905945133206,0.87734322375324,0.580153163877084
